,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_category
321,323,32,2,2,1,0,2558,0,0,9,5,5.0,148,2,-1,0,9,0,1
322,324,31,5,1,2,0,98,1,0,9,5,5.0,196,2,-1,0,9,0,1
323,325,55,1,1,1,0,115,0,0,9,5,5.0,111,4,-1,0,9,0,1
324,326,40,3,1,2,0,436,1,0,9,5,5.0,231,3,-1,0,9,0,1
325,327,47,2,1,1,0,831,1,0,9,5,5.0,316,3,-1,0,9,0,1
326,328,57,2,1,9,0,206,1,0,9,5,5.0,216,3,-1,0,9,0,1
327,329,41,3,1,2,0,290,1,0,9,5,5.0,240,2,-1,0,9,0,1
328,330,48,3,1,2,0,1,0,0,9,5,5.0,669,3,-1,0,9,0,1
329,331,42,3,1,9,0,57,1,0,9,5,5.0,425,2,-1,0,9,0,1
330,332,30,3,1,2,0,-457,1,0,9,5,5.0,143,2,-1,0,9,0,1
331,333,58,1,1,1,0,1387,1,0,9,5,5.0,174,5,-1,0,9,0,1
332,334,45,1,2,1,0,24598,1,0,9,5,5.0,313,3,-1,0,9,0,1
333,335,49,3,1,2,0,30,1,0,9,5,5.0,135,4,-1,0,9,0,1
334,336,42,5,1,2,0,1022,1,0,9,5,5.0,146,2,-1,0,9,0,1
335,337,53,2,1,2,0,56,1,1,9,5,5.0,152,2,-1,0,9,0,1
336,338,51,5,1,2,1,-2,0,0,9,5,5.0,402,3,-1,0,9,0,1
337,339,32,6,1,2,0,121,1,0,9,5,5.0,213,2,-1,0,9,0,1
338,340,41,3,1,2,0,842,1,0,9,5,5.0,144,3,-1,0,9,0,1
339,341,43,1,2,2,0,693,1,0,9,5,5.0,124,3,-1,0,9,0,1
340,342,40,3,2,2,0,-333,1,0,9,5,5.0,183,2,-1,0,9,0,1
341,343,50,3,1,3,0,1533,1,0,9,5,5.0,325,2,-1,0,9,0,1
342,344,34,1,1,1,0,46,1,0,9,5,5.0,39,4,-1,0,9,0,1
343,345,53,6,1,9,0,18,0,0,9,5,5.0,503,2,-1,0,9,0,1
344,346,45,2,1,2,0,44,1,0,9,5,5.0,95,4,-1,0,9,0,1
345,347,39,3,1,3,0,-100,1,0,9,5,5.0,680,2,-1,0,9,0,1
346,348,44,6,1,1,0,510,1,0,9,5,5.0,421,4,-1,0,9,0,1
347,349,55,1,1,1,0,685,1,0,9,5,5.0,174,3,-1,0,9,0,1
348,350,46,1,1,1,0,187,1,0,9,5,5.0,113,2,-1,0,9,0,1
349,351,45,3,1,2,0,66,1,0,9,5,5.0,808,2,-1,0,9,0,1
350,352,34,5,1,2,0,560,1,0,9,5,5.0,198,3,-1,0,9,0,1
351,353,36,3,1,2,0,0,1,0,9,5,5.0,195,2,-1,0,9,0,1
352,355,31,5,1,2,0,12,1,0,9,5,5.0,208,2,-1,0,9,0,1
353,356,44,3,1,2,0,34,1,0,9,5,5.0,404,4,-1,0,9,0,1
354,357,33,3,1,1,0,1068,1,0,9,5,5.0,396,2,-1,0,9,0,1
355,358,40,3,1,2,0,211,1,0,9,5,5.0,216,4,-1,0,9,0,1
356,359,46,5,1,1,0,377,1,0,9,5,5.0,98,2,-1,0,9,0,1
357,360,48,1,1,1,0,263,1,0,9,5,5.0,350,2,-1,0,9,0,1
358,361,42,6,1,2,0,1263,1,0,9,6,5.0,114,2,-1,0,9,0,1
359,362,27,6,1,2,0,8,1,0,9,6,5.0,88,3,-1,0,9,0,1
360,363,48,5,1,2,0,126,1,1,9,6,5.0,379,2,-1,0,9,0,1
361,364,59,5,1,2,0,230,1,0,9,6,5.0,190,3,-1,0,9,0,1
362,365,46,2,1,1,0,841,1,0,9,6,5.0,158,1,-1,0,9,0,1
363,366,38,5,2,2,0,308,1,0,9,6,5.0,102,1,-1,0,9,0,1
364,367,43,1,2,1,0,1,1,0,9,6,5.0,306,1,-1,0,9,0,1
365,368,38,5,2,1,0,86,1,0,9,6,5.0,218,1,-1,0,9,0,1
366,369,23,10,1,2,0,157,1,0,9,6,5.0,54,1,-1,0,9,0,1
367,370,34,6,1,2,0,22,1,0,9,6,5.0,344,1,-1,0,9,0,1
368,371,38,5,1,2,0,46,1,1,9,6,5.0,195,1,-1,0,9,0,1
369,372,37,3,1,2,0,1293,0,0,9,6,5.0,652,1,-1,0,9,0,1
370,373,25,5,1,2,0,122,1,0,9,6,5.0,286,1,-1,0,9,0,1
371,374,48,3,1,9,0,131,1,0,9,6,5.0,189,1,-1,0,9,0,1
372,375,49,3,1,2,0,143,1,0,9,6,5.0,83,1,-1,0,9,0,1
373,376,38,5,1,2,0,393,0,0,9,6,5.0,184,2,-1,0,9,0,1
374,377,43,3,1,3,0,98,1,0,9,6,5.0,235,1,-1,0,9,0,1
375,378,33,1,1,1,0,0,1,0,9,6,5.0,290,1,-1,0,9,0,1
376,379,55,3,1,2,0,224,1,0,9,6,5.0,232,1,-1,0,9,0,1
377,380,38,3,1,2,0,757,1,0,9,6,5.0,133,1,-1,0,9,0,1
378,381,49,6,1,2,0,245,1,1,9,6,5.0,318,1,-1,0,9,0,1
379,382,40,1,1,2,0,8486,0,0,9,6,5.0,260,3,-1,0,9,0,1
380,383,43,5,1,9,0,350,0,0,9,6,5.0,437,1,-1,0,9,0,1
381,384,38,3,1,2,0,20,1,0,9,6,5.0,402,1,-1,0,9,0,1
382,385,58,6,1,2,0,1667,1,1,9,6,5.0,85,1,-1,0,9,0,1
383,386,57,2,1,9,0,345,1,0,9,6,5.0,125,1,-1,0,9,0,1
384,387,32,8,1,2,0,10,1,0,9,6,5.0,501,4,-1,0,9,0,1
385,388,56,1,1,1,0,830,1,1,9,6,5.0,1201,1,-1,0,9,1,1
386,389,58,3,2,9,0,29,1,0,9,6,5.0,253,1,-1,0,9,0,1
387,390,60,4,2,2,0,545,1,0,9,6,5.0,1030,1,-1,0,9,1,1
388,391,37,2,1,1,0,8730,1,0,9,6,5.0,149,1,-1,0,9,0,1
389,392,46,2,2,1,0,477,1,0,9,6,5.0,114,1,-1,0,9,0,1
390,393,27,5,1,2,0,4,1,0,9,6,5.0,243,1,-1,0,9,0,1
391,394,43,3,1,2,0,1205,1,0,9,6,5.0,769,2,-1,0,9,0,1
392,395,32,2,1,2,0,0,1,1,9,6,5.0,135,3,-1,0,9,0,1
393,396,40,5,1,2,0,263,1,0,9,6,5.0,231,1,-1,0,9,0,1
394,397,38,5,1,2,0,1,0,0,9,6,5.0,76,1,-1,0,9,0,1
395,398,34,3,1,2,0,283,0,1,9,6,5.0,199,1,-1,0,9,0,1
396,399,47,3,1,3,0,206,1,0,9,6,5.0,152,1,-1,0,9,0,1
397,400,42,9,1,3,0,17,1,0,9,6,5.0,124,1,-1,0,9,0,1
398,401,48,2,1,2,0,141,1,1,9,6,5.0,424,1,-1,0,9,0,1
399,402,29,7,1,1,0,16,1,0,9,6,5.0,43,1,-1,0,9,0,1
400,403,50,6,1,2,0,206,1,0,9,6,5.0,154,1,-1,0,9,0,1
401,404,52,2,1,9,0,7,0,0,9,6,5.0,203,2,-1,0,9,0,1
402,405,50,1,1,1,0,0,0,0,9,6,5.0,326,1,-1,0,9,0,1
403,406,58,4,1,1,0,0,0,0,9,6,5.0,393,1,-1,0,9,0,1
404,407,46,3,2,3,0,1927,1,0,9,6,5.0,241,3,-1,0,9,0,1
405,408,38,2,1,2,0,284,1,0,9,6,5.0,483,1,-1,0,9,0,1
406,409,46,3,1,2,0,1660,1,0,9,6,5.0,259,1,-1,0,9,0,1
407,410,32,6,1,2,0,406,1,0,9,6,5.0,227,1,-1,0,9,0,1
408,411,51,3,1,3,0,230,1,0,9,6,5.0,673,1,-1,0,9,0,1
409,412,39,5,1,2,0,-25,1,0,9,6,5.0,576,1,-1,0,9,0,1
410,413,48,5,1,2,0,182,1,0,9,6,5.0,180,2,-1,0,9,0,1
411,414,36,3,1,1,0,1169,1,0,9,6,5.0,168,2,-1,0,9,0,1
412,415,34,5,2,2,0,67,1,0,9,6,5.0,90,1,-1,0,9,0,1
413,416,40,2,1,2,0,77,0,0,9,6,5.0,505,1,-1,0,9,0,1
414,417,43,8,1,2,0,0,1,0,9,6,5.0,245,1,-1,0,9,0,1
415,418,52,3,2,3,0,55,1,1,9,6,5.0,186,1,-1,0,9,0,1
416,419,33,2,1,2,1,72,1,0,9,6,5.0,623,1,-1,0,9,0,1
417,420,49,1,1,1,0,163,1,0,9,6,5.0,496,3,-1,0,9,0,1
418,421,32,1,1,1,0,151,1,0,9,6,5.0,118,1,-1,0,9,0,1
419,422,39,5,1,2,0,113,1,0,9,6,5.0,342,1,-1,0,9,0,1
420,423,40,3,1,2,0,0,1,0,9,6,5.0,225,1,-1,0,9,0,1
421,424,38,2,1,1,0,9,1,0,9,6,5.0,185,3,-1,0,9,0,1
422,425,43,1,1,2,0,375,1,0,9,6,5.0,196,2,-1,0,9,0,1
423,426,39,6,1,2,0,1142,1,0,9,6,5.0,276,1,-1,0,9,0,1
424,427,54,3,1,3,0,2102,1,0,9,6,5.0,76,1,-1,0,9,0,1
425,428,38,2,1,1,0,4325,1,0,9,6,5.0,87,1,-1,0,9,0,1
426,429,40,3,1,2,0,217,1,0,9,6,5.0,195,1,-1,0,9,0,1
427,430,55,5,1,2,0,131,1,0,9,6,5.0,744,1,-1,0,9,0,1
428,431,42,1,1,1,0,1680,1,0,9,6,5.0,765,1,-1,0,9,0,1
429,432,39,3,1,2,0,0,1,0,9,6,5.0,262,1,-1,0,9,0,1
430,433,40,3,1,3,0,46,1,0,9,6,5.0,119,1,-1,0,9,0,1
431,434,32,3,1,2,0,320,1,0,9,6,5.0,198,2,-1,0,9,0,1
432,435,55,5,1,2,0,183,1,0,9,6,5.0,150,1,-1,0,9,0,1
433,436,45,3,1,2,0,39,0,0,9,6,5.0,241,1,-1,0,9,0,1
434,437,35,1,1,1,0,560,1,0,9,6,5.0,181,1,-1,0,9,0,1
435,438,58,2,2,2,0,469,0,0,9,6,5.0,196,1,-1,0,9,0,1
436,439,35,5,1,2,0,530,1,0,9,6,5.0,149,1,-1,0,9,0,1
437,440,49,6,1,3,0,61,1,0,9,6,5.0,246,1,-1,0,9,0,1
438,441,34,2,1,1,0,242,1,0,9,6,5.0,112,1,-1,0,9,0,1
439,442,36,3,1,2,0,139,1,0,9,6,5.0,309,2,-1,0,9,0,1
440,443,24,7,1,2,0,0,1,0,9,6,5.0,278,1,-1,0,9,0,1
441,444,34,2,1,2,0,367,1,0,9,6,5.0,140,1,-1,0,9,0,1
442,445,51,5,2,2,0,228,1,0,9,6,5.0,136,1,-1,0,9,0,1
443,446,39,2,1,9,0,45248,1,0,9,6,5.0,1623,1,-1,0,9,1,1
444,447,50,7,1,9,0,-84,1,0,9,6,5.0,101,1,-1,0,9,0,1
445,448,32,6,1,2,0,310,1,0,9,6,5.0,144,1,-1,0,9,0,1
446,449,42,3,1,9,0,132,1,0,9,6,5.0,238,1,-1,0,9,0,1
447,450,50,2,1,2,0,797,1,0,9,6,5.0,354,1,-1,0,9,0,1
448,451,40,6,1,2,0,71,0,0,9,6,5.0,79,1,-1,0,9,0,1
449,452,46,1,2,9,0,2,1,0,9,6,5.0,187,1,-1,0,9,0,1
450,453,37,1,1,1,0,231,1,1,9,6,5.0,451,2,-1,0,9,0,1
451,454,34,3,1,2,0,270,1,1,9,6,5.0,159,1,-1,0,9,0,1
452,455,44,3,1,2,0,274,1,1,9,6,5.0,409,1,-1,0,9,0,1
453,456,40,5,1,2,0,-109,1,1,9,6,5.0,170,1,-1,0,9,0,1
454,457,37,2,1,2,0,1,1,0,9,6,5.0,608,1,-1,0,9,1,1
455,458,33,3,1,2,1,-60,0,0,9,6,5.0,243,1,-1,0,9,0,1
456,459,35,3,1,2,0,89,1,0,9,6,5.0,145,2,-1,0,9,0,1
457,460,58,3,2,2,0,-11,0,0,9,6,5.0,112,1,-1,0,9,0,1
458,461,39,3,1,3,0,0,1,0,9,6,5.0,262,2,-1,0,9,0,1
459,462,43,3,1,2,0,-509,1,0,9,6,5.0,124,1,-1,0,9,0,1
460,463,39,8,1,3,0,408,1,0,9,6,5.0,53,1,-1,0,9,0,1
461,464,36,6,1,3,0,58,1,0,9,6,5.0,134,1,-1,0,9,0,1
462,465,57,4,1,2,0,1640,0,1,9,6,5.0,204,4,-1,0,9,0,1
463,466,36,5,1,2,0,20,1,0,9,6,5.0,186,1,-1,0,9,0,1
464,467,50,3,1,3,0,71,1,0,9,6,5.0,678,1,-1,0,9,0,1
465,468,55,3,1,2,0,52,1,0,9,6,5.0,182,1,-1,0,9,0,1
466,469,44,7,1,1,0,292,1,0,9,6,5.0,162,1,-1,0,9,0,1
467,470,44,6,2,2,0,424,1,0,9,6,5.0,27,1,-1,0,9,0,1
468,471,39,9,1,3,0,109,1,0,9,6,5.0,699,3,-1,0,9,0,1
469,472,46,3,1,9,0,1044,1,0,9,6,5.0,43,1,-1,0,9,0,1
470,473,39,3,1,2,0,983,1,0,9,6,5.0,97,1,-1,0,9,0,1
471,474,34,5,1,2,0,869,0,0,9,6,5.0,1677,1,-1,0,9,1,1
472,475,40,3,1,3,0,668,1,0,9,6,5.0,283,2,-1,0,9,0,1
473,476,50,1,1,1,0,964,1,0,9,6,5.0,323,1,-1,0,9,0,1
474,477,31,1,1,2,0,301,1,0,9,6,5.0,82,1,-1,0,9,0,1
475,478,37,5,1,2,0,140,1,0,9,6,5.0,310,1,-1,0,9,0,1
476,479,39,1,1,2,0,1877,1,0,9,6,5.0,185,1,-1,0,9,0,1
477,480,51,3,1,3,0,1127,1,0,9,6,5.0,47,1,-1,0,9,0,1
478,481,41,2,1,2,0,871,1,0,9,6,5.0,145,1,-1,0,9,0,1
479,482,41,2,1,2,0,767,1,1,9,6,5.0,204,1,-1,0,9,0,1
480,483,43,3,1,2,0,0,0,0,9,6,5.0,187,1,-1,0,9,0,1
481,484,30,6,1,2,0,209,1,0,9,6,5.0,30,2,-1,0,9,0,1
482,485,54,1,2,3,0,0,0,0,9,6,5.0,472,1,-1,0,9,0,1
483,486,43,3,2,2,0,110,1,1,9,6,5.0,448,1,-1,0,9,0,1
484,487,59,1,2,1,0,-76,1,1,9,6,5.0,264,1,-1,0,9,0,1
485,488,47,2,1,9,0,178,1,0,9,6,5.0,169,1,-1,0,9,0,1
486,489,40,3,1,3,0,-66,1,0,9,6,5.0,288,1,-1,0,9,0,1
487,490,32,2,1,2,0,0,1,0,9,6,5.0,176,2,-1,0,9,0,1
488,491,29,3,1,2,0,1,1,0,9,6,5.0,215,1,-1,0,9,0,1
489,492,36,3,1,2,0,0,1,0,9,6,5.0,337,1,-1,0,9,0,1
490,493,55,8,1,1,0,5345,0,0,9,6,5.0,278,1,-1,0,9,0,1
491,494,30,3,2,2,0,-209,1,0,9,6,5.0,188,2,-1,0,9,0,1
492,495,39,5,1,2,0,0,1,0,9,6,5.0,174,2,-1,0,9,0,1
493,496,39,3,2,2,0,42,1,0,9,6,5.0,226,2,-1,0,9,0,1
494,497,50,3,2,2,0,41,1,0,9,6,5.0,190,1,-1,0,9,0,1
495,498,44,3,1,2,0,-99,1,0,9,6,5.0,111,2,-1,0,9,0,1
496,499,37,2,1,2,0,17,1,0,9,6,5.0,164,1,-1,0,9,0,1
497,500,46,5,1,3,0,276,1,1,9,6,5.0,157,2,-1,0,9,0,1
498,501,32,2,1,9,0,-170,0,0,9,6,5.0,46,1,-1,0,9,0,1
499,502,37,1,1,1,0,230,1,1,9,6,5.0,374,1,-1,0,9,0,1
500,503,29,3,1,2,0,9,1,0,9,6,5.0,349,1,-1,0,9,0,1
501,504,41,3,1,2,0,946,1,0,9,6,5.0,325,1,-1,0,9,0,1
502,505,45,3,1,3,0,1297,1,0,9,6,5.0,233,2,-1,0,9,0,1
503,506,57,4,2,2,0,-331,1,0,9,6,5.0,531,1,-1,0,9,0,1
504,507,48,3,1,2,0,44,1,0,9,6,5.0,153,1,-1,0,9,0,1
505,508,60,4,1,2,1,15,0,0,9,6,5.0,80,1,-1,0,9,0,1
506,509,26,5,1,2,0,712,1,0,9,6,5.0,232,1,-1,0,9,0,1
507,510,58,4,1,2,0,5435,1,0,9,6,5.0,118,1,-1,0,9,0,1
508,511,34,5,1,2,0,507,1,0,9,6,5.0,190,1,-1,0,9,0,1
509,512,55,8,2,2,0,387,1,0,9,6,5.0,918,1,-1,0,9,1,1
510,513,41,3,1,3,0,0,1,1,9,6,5.0,238,1,-1,0,9,0,1
511,514,50,1,2,2,0,1716,1,0,9,6,5.0,82,1,-1,0,9,0,1
512,515,49,3,1,2,0,167,1,1,9,6,5.0,198,3,-1,0,9,0,1
513,516,44,5,1,9,0,40,0,1,9,6,5.0,160,2,-1,0,9,0,1
514,517,44,3,1,3,0,148,1,0,9,6,5.0,211,1,-1,0,9,0,1
515,518,31,2,1,2,0,17,1,1,9,6,5.0,120,1,-1,0,9,0,1
516,519,34,3,1,1,0,1011,1,0,9,6,5.0,136,1,-1,0,9,0,1
517,520,46,1,1,9,0,1527,1,0,9,6,5.0,269,1,-1,0,9,0,1
518,521,42,1,1,1,0,744,0,0,9,6,5.0,157,1,-1,0,9,0,1
519,522,52,5,1,2,0,484,1,0,9,6,5.0,128,1,-1,0,9,0,1
520,523,29,1,1,1,0,0,1,0,9,6,5.0,211,1,-1,0,9,0,1
521,524,53,4,1,3,0,136,1,0,9,6,5.0,267,2,-1,0,9,0,1
522,525,43,3,1,2,0,1335,1,0,9,6,5.0,371,2,-1,0,9,0,1
523,526,38,1,1,2,0,517,1,0,9,6,5.0,288,2,-1,0,9,0,1
524,527,46,1,1,1,0,459,1,0,9,6,5.0,221,1,-1,0,9,0,1
525,528,48,1,2,9,0,549,1,0,9,6,5.0,427,1,-1,0,9,0,1
526,529,30,5,2,2,0,83,1,1,9,6,5.0,310,1,-1,0,9,0,1
527,530,44,3,1,3,0,213,0,0,9,6,5.0,158,1,-1,0,9,0,1
528,531,31,9,1,3,0,203,1,0,9,6,5.0,604,3,-1,0,9,0,1
529,532,42,6,1,2,0,518,1,0,9,6,5.0,198,1,-1,0,9,0,1
530,533,40,1,1,1,0,3877,1,0,9,6,5.0,145,1,-1,0,9,0,1
531,534,52,5,1,2,0,1236,1,0,9,6,5.0,247,1,-1,0,9,0,1
532,535,45,3,2,2,0,756,1,0,9,6,5.0,179,2,-1,0,9,0,1
533,536,48,3,1,2,0,157,1,0,9,6,5.0,73,1,-1,0,9,0,1
534,537,45,3,1,3,0,-66,1,0,9,6,5.0,263,2,-1,0,9,0,1
535,538,34,3,1,9,0,245,1,0,9,6,5.0,13,1,-1,0,9,0,1
536,539,34,3,1,3,0,-144,1,0,9,6,5.0,79,2,-1,0,9,0,1
537,540,46,3,1,2,0,71,1,0,9,6,5.0,416,1,-1,0,9,0,1
538,541,49,6,2,2,0,505,1,0,9,6,5.0,162,1,-1,0,9,0,1
539,542,50,2,1,3,0,249,1,0,9,6,5.0,129,1,-1,0,9,0,1
540,543,34,5,1,2,0,0,1,0,9,6,5.0,150,1,-1,0,9,0,1
541,544,40,8,1,2,0,11,1,0,9,6,5.0,43,1,-1,0,9,0,1
542,545,36,5,1,2,0,639,1,0,9,6,5.0,191,1,-1,0,9,0,1
543,546,59,3,2,9,0,124,1,0,9,6,5.0,26,1,-1,0,9,0,1
544,547,45,3,1,2,0,82,1,0,9,6,5.0,250,1,-1,0,9,0,1
545,548,36,7,1,1,0,107,1,0,9,6,5.0,146,1,-1,0,9,0,1
546,549,56,6,1,2,0,473,1,0,9,6,5.0,416,1,-1,0,9,0,1
547,550,42,6,2,2,0,372,1,1,9,6,5.0,121,2,-1,0,9,0,1
548,551,30,5,1,2,0,46,1,0,9,6,5.0,114,2,-1,0,9,0,1
549,552,30,10,1,1,0,34,1,0,9,6,5.0,289,1,-1,0,9,0,1
550,553,47,7,1,9,0,935,1,0,9,6,5.0,225,1,-1,0,9,0,1
551,554,33,3,1,2,0,-10,1,0,9,6,5.0,123,1,-1,0,9,0,1
552,555,36,5,1,2,0,-106,1,0,9,6,5.0,130,2,-1,0,9,0,1
553,556,39,6,2,3,0,471,1,0,9,6,5.0,161,2,-1,0,9,0,1
554,557,56,5,2,2,0,778,1,0,9,6,5.0,149,2,-1,0,9,0,1
555,558,39,3,2,9,0,170,1,0,9,6,5.0,268,2,-1,0,9,0,1
556,559,42,2,1,2,0,315,1,0,9,6,5.0,259,2,-1,0,9,0,1
557,560,52,3,1,2,0,3165,0,0,9,6,5.0,26,1,-1,0,9,0,1
558,561,36,5,2,2,0,131,1,0,9,6,5.0,153,1,-1,0,9,0,1
559,562,35,3,1,2,1,204,1,0,9,6,5.0,424,2,-1,0,9,0,1
560,563,47,2,1,2,0,83,1,0,9,6,5.0,179,2,-1,0,9,0,1
561,564,59,6,2,2,0,0,1,1,9,6,5.0,97,1,-1,0,9,0,1
562,565,57,3,1,3,0,5431,1,1,9,6,5.0,383,1,-1,0,9,0,1
563,566,38,1,1,9,0,1759,1,0,9,6,5.0,440,1,-1,0,9,0,1
564,567,46,8,1,2,0,-125,1,0,9,6,5.0,23,1,-1,0,9,0,1
565,568,34,3,1,2,0,0,0,0,9,6,5.0,195,1,-1,0,9,0,1
566,569,28,6,1,2,0,5090,1,0,9,6,5.0,1297,3,-1,0,9,1,1
567,570,38,2,1,9,0,573,1,0,9,6,5.0,87,1,-1,0,9,0,1
568,571,56,3,1,2,0,1602,1,0,9,6,5.0,427,1,-1,0,9,0,1
569,572,41,3,1,3,1,-137,1,1,9,6,5.0,189,1,-1,0,9,0,1
570,573,52,2,1,9,0,0,0,0,9,6,5.0,195,1,-1,0,9,0,1
571,574,54,6,1,2,0,193,0,0,9,6,5.0,179,1,-1,0,9,0,1
572,575,61,4,1,2,0,195,1,1,9,6,5.0,179,1,-1,0,9,0,1
573,576,53,3,1,2,0,288,0,0,9,6,5.0,69,1,-1,0,9,0,1
574,577,47,2,1,2,0,19,1,0,9,6,5.0,105,2,-1,0,9,0,1
575,578,53,3,1,3,0,25,1,0,9,6,5.0,266,3,-1,0,9,0,1
576,579,46,6,1,2,0,216,1,0,9,6,5.0,524,2,-1,0,9,0,1
577,580,39,3,2,3,0,190,1,1,9,6,5.0,96,2,-1,0,9,0,1
578,581,56,2,2,2,0,99,1,0,9,6,5.0,155,2,-1,0,9,0,1
579,582,55,6,2,3,0,2298,1,0,9,6,5.0,162,2,-1,0,9,0,1
580,583,44,1,1,1,0,17,1,0,9,6,5.0,352,2,-1,0,9,0,1
581,584,37,2,1,3,0,0,1,0,9,6,5.0,76,4,-1,0,9,0,1
582,585,35,3,1,3,0,0,1,0,9,6,5.0,154,2,-1,0,9,0,1
583,586,55,3,1,2,0,840,1,0,9,6,5.0,310,2,-1,0,9,0,1
584,587,37,6,1,2,0,358,1,0,9,6,5.0,390,3,-1,0,9,0,1
585,588,30,2,1,2,0,0,1,0,9,6,5.0,369,1,-1,0,9,0,1
586,589,37,3,1,3,0,-325,1,1,9,6,5.0,112,2,-1,0,9,0,1
587,590,36,2,1,2,0,-15,1,0,9,6,5.0,341,3,-1,0,9,0,1
588,591,38,2,1,2,0,581,1,0,9,6,5.0,79,1,-1,0,9,0,1
589,592,41,5,2,3,0,4070,1,0,9,6,5.0,140,2,-1,0,9,0,1
590,593,48,4,1,2,0,74,0,1,9,6,5.0,315,1,-1,0,9,0,1
591,594,55,6,2,2,0,141,1,0,9,6,5.0,262,2,-1,0,9,0,1
592,595,28,6,2,2,0,89,0,0,9,6,5.0,174,2,-1,0,9,0,1
593,596,54,6,1,2,1,0,1,0,9,6,5.0,138,3,-1,0,9,0,1
594,597,30,3,1,2,0,450,0,0,9,6,5.0,526,2,-1,0,9,0,1
595,598,48,2,1,1,0,310,0,0,9,6,5.0,135,1,-1,0,9,0,1
596,599,31,7,1,2,0,0,1,0,9,6,5.0,36,5,-1,0,9,0,1
597,600,38,3,1,2,0,384,1,0,9,6,5.0,1906,3,-1,0,9,0,1
598,601,37,3,1,2,0,395,1,0,9,6,5.0,219,2,-1,0,9,0,1
599,602,37,6,1,9,0,-118,1,0,9,6,5.0,147,2,-1,0,9,0,1
600,603,56,3,1,3,0,5,1,1,9,6,5.0,407,2,-1,0,9,0,1
601,604,51,3,1,2,0,50,1,1,9,6,5.0,121,1,-1,0,9,0,1
602,605,39,3,1,2,0,285,1,1,9,6,5.0,209,1,-1,0,9,0,1
603,606,49,2,1,9,0,15,0,0,9,6,5.0,92,2,-1,0,9,0,1
604,607,51,3,1,3,0,653,1,1,9,6,5.0,208,1,-1,0,9,0,1
605,608,43,7,1,2,0,918,1,0,9,6,5.0,193,1,-1,0,9,0,1
606,609,32,6,1,2,0,243,1,1,9,6,5.0,144,1,-1,0,9,0,1
607,610,29,2,1,1,0,405,1,0,9,6,5.0,65,1,-1,0,9,0,1
608,611,48,1,2,1,0,1328,1,0,9,6,5.0,339,1,-1,0,9,0,1
609,612,55,6,1,3,0,255,1,0,9,6,5.0,285,1,-1,0,9,0,1
610,613,53,3,1,2,0,3397,1,0,9,6,5.0,231,1,-1,0,9,0,1
611,614,47,2,1,9,0,2106,1,0,9,6,5.0,168,1,-1,0,9,0,1
612,615,39,1,1,1,0,2877,1,0,9,6,5.0,278,1,-1,0,9,0,1
613,616,31,3,1,1,0,60,1,1,9,6,5.0,389,1,-1,0,9,0,1
614,617,39,3,1,3,0,2226,1,0,9,6,5.0,158,1,-1,0,9,0,1
615,618,40,3,1,3,0,2880,1,0,9,6,5.0,145,2,-1,0,9,0,1
616,619,40,2,1,9,0,-5,1,0,9,6,5.0,78,2,-1,0,9,0,1
617,620,48,2,1,2,0,147,0,0,9,6,5.0,142,3,-1,0,9,0,1
618,621,33,2,2,2,0,7,1,1,9,6,5.0,87,1,-1,0,9,0,1
619,622,40,2,1,2,0,109,1,0,9,6,5.0,147,2,-1,0,9,0,1
620,623,59,4,1,3,0,-119,1,0,9,6,5.0,289,1,-1,0,9,0,1
621,624,30,2,1,2,0,484,1,0,9,6,5.0,703,1,-1,0,9,1,1
622,625,31,1,1,1,0,1852,1,0,9,6,5.0,170,3,-1,0,9,0,1
623,626,35,8,1,2,0,533,1,0,9,6,5.0,802,1,-1,0,9,0,1
624,627,54,2,2,2,0,21,1,0,9,6,5.0,381,2,-1,0,9,0,1
625,628,34,5,1,9,0,2434,1,0,9,6,5.0,218,4,-1,0,9,0,1
626,629,32,2,1,2,0,90,1,1,9,6,5.0,57,2,-1,0,9,0,1
627,630,56,5,2,9,0,4246,1,0,9,6,5.0,304,2,-1,0,9,0,1
628,631,32,5,1,1,0,395,1,0,9,6,5.0,241,3,-1,0,9,0,1
629,632,42,3,1,3,0,15,1,0,9,6,5.0,230,1,-1,0,9,0,1
630,633,33,6,1,1,0,85,0,0,9,6,5.0,262,3,-1,0,9,0,1
631,634,52,3,1,1,0,-184,1,1,9,6,5.0,392,2,-1,0,9,0,1
632,635,52,6,1,2,0,660,0,0,9,6,5.0,201,2,-1,0,9,0,1
633,636,52,3,2,3,1,-183,1,0,9,6,5.0,145,1,-1,0,9,0,1
634,637,30,8,2,2,0,1144,1,0,9,6,5.0,252,1,-1,0,9,0,1
635,638,44,6,2,2,0,1,1,0,9,6,5.0,235,4,-1,0,9,0,1
636,639,35,5,1,2,0,69,1,1,9,6,5.0,235,2,-1,0,9,0,1
637,640,55,1,1,2,0,220,1,0,9,6,5.0,328,2,-1,0,9,0,1
638,641,33,3,1,3,0,332,1,0,9,6,5.0,116,2,-1,0,9,0,1
639,642,37,3,1,2,0,240,1,0,9,6,5.0,246,1,-1,0,9,0,1
640,643,42,2,1,2,0,0,1,0,9,6,5.0,293,1,-1,0,9,0,1
641,644,43,8,1,2,0,0,1,0,9,6,5.0,37,2,-1,0,9,0,1
642,645,38,3,1,1,0,898,1,0,9,6,5.0,132,2,-1,0,9,0,1
